Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - GBP,Flow
18/1/22,"7,563.55",-47.68,-0.63%,"7,611.23","7,531.96","7,613.05","953,228,023","585,069.24","123,161,733.03"
19/1/22,"7,589.66",+26.11,+0.35%,"7,563.55","7,525.15","7,614.93","864,599,927","583,078.32","123,744,811.35"
20/1/22,"7,585.01",-4.65,-0.06%,"7,589.66","7,549.87","7,619.01","777,755,797","454,619.98","123,290,191.37"
21/1/22,"7,494.13",-90.88,-1.20%,"7,585.01","7,450.49","7,585.01","818,938,219","521,317.49","122,768,873.88"
24/1/22,"7,297.15",-196.98,-2.63%,"7,494.13","7,283.38","7,494.13","1,290,781,192","687,188.68","122,081,685.20"
25/1/22,"7,371.46",+74.31,+1.02%,"7,297.15","7,297.15","7,382.60","851,981,668","464,928.84","122,546,614.04"
26/1/22,"7,469.78",+98.32,+1.33%,"7,371.46","7,371.46","7,525.58","783,181,036","484,550.70","123,031,164.74"
27/1/22,"7,554.31",+84.53,+1.13%,"7,469.78","7,388.80","7,596.70","1,014,547,804","561,712.00","123,592,876.74"
28/1/22,"7,466.07",-88.24,-1.17%,"7,554.31","7,420.20","7,554.31","1,528,417,954","1,249,233.91","122,343,642.83"
31/1/22,"7,464.37",-1.70,-0.02%,"7,466.07","7,450.89","7,523.95","760,521,318","402,946.68","121,940,696.15"
1/2/22,"7,535.78",+71.41,+0.96%,"7,464.37","7,463.01","7,549.29","746,038,252","400,301.39","122,340,997.54"
2/2/22,"7,583.00",+47.22,+0.63%,"7,535.78","7,535.78","7,605.64","719,791,127","361,912.66","122,702,910.20"
3/2/22,"7,528.84",-54.16,-0.71%,"7,583.00","7,528.69","7,605.75","911,775,070","434,127.99","122,268,782.21"
4/2/22,"7,516.40",-12.44,-0.17%,"7,528.84","7,497.21","7,599.73","883,702,685","402,317.27","121,866,464.94"
7/2/22,"7,573.47",+57.07,+0.76%,"7,516.40","7,508.48","7,591.65","1,073,651,033","492,870.35","122,359,335.29"
8/2/22,"7,567.07",-6.40,-0.08%,"7,573.47","7,548.19","7,631.31","804,058,541","439,235.24","121,920,100.05"
9/2/22,"7,643.42",+76.35,+1.01%,"7,567.07","7,567.07","7,657.93","992,005,311","463,698.78","122,383,798.83"
10/2/22,"7,672.40",+28.98,+0.38%,"7,643.42","7,622.74","7,687.27","831,336,179","458,745.51","122,842,544.34"
11/2/22,"7,661.02",-11.38,-0.15%,"7,672.40","7,596.11","7,672.40","909,140,797","525,712.49","122,316,831.85"
14/2/22,"7,531.59",-129.43,-1.69%,"7,661.02","7,483.36","7,661.02","925,229,543","440,498.71","121,876,333.14"
15/2/22,"7,608.92",+77.33,+1.03%,"7,531.59","7,513.16","7,608.92","808,108,156","465,077.72","122,341,410.86"
16/2/22,"7,603.78",-5.14,-0.07%,"7,608.92","7,560.94","7,630.72","1,127,310,648","559,650.48","121,781,760.38"
17/2/22,"7,537.37",-66.41,-0.87%,"7,603.78","7,499.86","7,607.24","776,929,932","419,041.99","121,362,718.39"
18/2/22,"7,513.62",-23.75,-0.32%,"7,537.37","7,508.73","7,570.56","768,986,412","434,831.45","120,927,886.94"
21/2/22,"7,484.33",-29.29,-0.39%,"7,513.62","7,446.43","7,571.07","622,636,939","345,573.86","120,582,313.08"
22/2/22,"7,494.21",+9.88,+0.13%,"7,484.33","7,365.04","7,531.32","1,018,787,128","521,973.41","121,104,286.49"
23/2/22,"7,498.18",+3.97,+0.05%,"7,494.21","7,490.54","7,549.98","862,648,713","461,759.63","121,566,046.12"
24/2/22,"7,207.38",-290.80,-3.88%,"7,498.18","7,204.74","7,498.18","1,950,084,109","765,424.14","120,800,621.98"
25/2/22,"7,489.46",+282.08,+3.91%,"7,207.38","7,207.38","7,497.94","1,369,867,689","565,456.04","121,366,078.02"
28/2/22,"7,458.25",-31.21,-0.42%,"7,489.46","7,361.59","7,489.46","1,583,734,366","777,183.01","120,588,895.01"
1/3/22,"7,330.20",-128.05,-1.72%,"7,458.25","7,327.79","7,499.33","1,344,478,317","589,476.45","119,999,418.56"
2/3/22,"7,429.56",+99.36,+1.36%,"7,330.20","7,320.77","7,462.22","1,325,588,354","593,718.73","120,593,137.29"
3/3/22,"7,238.85",-190.71,-2.57%,"7,429.56","7,231.51","7,468.83","1,226,953,468","539,277.97","120,053,859.32"
4/3/22,"6,987.14",-251.71,-3.48%,"7,238.85","6,980.86","7,238.85","1,558,989,400","683,376.93","119,370,482.39"
7/3/22,"6,959.48",-27.66,-0.40%,"6,987.14","6,787.98","7,030.74","2,108,483,938","806,938.83","118,563,543.56"
8/3/22,"6,964.11",+4.63,+0.07%,"6,959.48","6,893.55","7,013.51","1,443,475,182","638,020.12","119,201,563.68"
9/3/22,"7,190.72",+226.61,+3.25%,"6,964.11","6,964.11","7,190.72","1,238,190,492","564,991.96","119,766,555.64"
10/3/22,"7,099.09",-91.63,-1.27%,"7,190.72","7,065.96","7,192.75","1,138,950,135","616,469.35","119,150,086.29"
11/3/22,"7,155.64",+56.55,+0.80%,"7,099.09","7,099.03","7,260.40","973,200,869","479,694.97","119,629,781.26"
14/3/22,"7,193.47",+37.83,+0.53%,"7,155.64","7,143.95","7,222.87","915,518,584","472,693.24","120,102,474.50"
15/3/22,"7,175.70",-17.77,-0.25%,"7,193.47","7,075.82","7,193.47","870,283,980","483,896.09","119,618,578.41"
16/3/22,"7,291.68",+115.98,+1.62%,"7,175.70","7,175.70","7,312.23","1,910,670,302","672,252.97","120,290,831.38"
17/3/22,"7,385.34",+93.66,+1.28%,"7,291.68","7,260.51","7,385.34","1,087,533,075","495,285.98","120,786,117.36"
18/3/22,"7,404.73",+19.39,+0.26%,"7,385.34","7,318.90","7,406.13","2,272,998,218","1,067,879.08","121,853,996.44"
21/3/22,"7,442.39",+37.66,+0.51%,"7,404.73","7,402.60","7,464.95","798,497,518","420,411.30","122,274,407.74"
22/3/22,"7,476.72",+34.33,+0.46%,"7,442.39","7,442.39","7,490.46","1,025,404,442","517,290.38","122,791,698.12"
23/3/22,"7,460.63",-16.09,-0.22%,"7,476.72","7,459.36","7,521.14","857,896,917","411,347.14","122,380,350.98"
24/3/22,"7,467.38",+6.75,+0.09%,"7,460.63","7,453.25","7,492.00","701,682,659","372,481.26","122,752,832.24"
25/3/22,"7,483.35",+15.97,+0.21%,"7,467.38","7,441.28","7,502.67","866,855,146","392,997.56","123,145,829.80"
28/3/22,"7,473.14",-10.21,-0.14%,"7,483.35","7,471.47","7,539.30","763,975,875","370,462.25","122,775,367.55"
29/3/22,"7,537.25",+64.11,+0.86%,"7,473.14","7,473.14","7,584.11","1,172,793,857","515,317.31","123,290,684.86"
30/3/22,"7,578.75",+41.50,+0.55%,"7,537.25","7,523.82","7,578.75","996,859,280","483,528.81","123,774,213.67"
31/3/22,"7,515.68",-63.07,-0.83%,"7,578.75","7,515.68","7,595.42","925,355,883","440,304.59","123,333,909.08"
1/4/22,"7,537.90",+22.22,+0.30%,"7,515.68","7,508.92","7,552.46","811,319,994","370,162.15","123,704,071.23"
4/4/22,"7,558.92",+21.02,+0.28%,"7,537.90","7,532.23","7,574.33","837,403,579","339,760.11","124,043,831.34"
5/4/22,"7,613.72",+54.80,+0.72%,"7,558.92","7,536.21","7,613.72","1,212,088,015","578,162.69","124,621,994.03"
6/4/22,"7,587.70",-26.02,-0.34%,"7,613.72","7,536.20","7,614.13","1,099,218,831","532,776.24","124,089,217.79"
7/4/22,"7,551.81",-35.89,-0.47%,"7,587.70","7,537.25","7,601.52","1,153,240,924","440,150.41","123,649,067.38"
8/4/22,"7,669.56",+117.75,+1.56%,"7,551.81","7,551.81","7,669.56","919,254,112","403,688.93","124,052,756.31"
11/4/22,"7,618.31",-51.25,-0.67%,"7,669.56","7,611.68","7,669.56","751,362,006","403,641.13","123,649,115.18"
12/4/22,"7,576.66",-41.65,-0.55%,"7,618.31","7,543.03","7,618.31","772,403,008","397,956.98","123,251,158.20"
13/4/22,"7,580.80",+4.14,+0.05%,"7,576.66","7,550.94","7,597.85","742,674,327","359,866.32","123,611,024.52"
14/4/22,"7,616.38",+35.58,+0.47%,"7,580.80","7,551.39","7,622.41","1,005,750,331","461,863.18","124,072,887.70"
19/4/22,"7,601.28",-15.10,-0.20%,"7,616.38","7,565.81","7,624.90","846,777,058","480,084.81","123,592,802.89"
20/4/22,"7,629.22",+27.94,+0.37%,"7,601.28","7,590.62","7,637.87","1,180,347,644","637,274.33","124,230,077.22"
21/4/22,"7,627.95",-1.27,-0.02%,"7,629.22","7,596.29","7,656.47","763,264,087","471,510.41","123,758,566.81"
22/4/22,"7,521.68",-106.27,-1.39%,"7,627.95","7,521.68","7,628.03","694,602,924","443,241.74","123,315,325.07"
25/4/22,"7,380.54",-141.14,-1.88%,"7,521.68","7,339.53","7,521.68","739,449,830","400,976.55","122,914,348.52"
26/4/22,"7,386.19",+5.65,+0.08%,"7,380.54","7,380.54","7,463.15","847,395,519","459,923.77","123,374,272.29"
27/4/22,"7,425.61",+39.42,+0.53%,"7,386.19","7,344.89","7,458.24","958,201,410","557,825.29","123,932,097.58"
28/4/22,"7,509.19",+83.58,+1.13%,"7,425.61","7,425.61","7,519.70","911,144,958","438,324.41","124,370,421.99"
29/4/22,"7,544.55",+35.36,+0.47%,"7,509.19","7,509.19","7,569.80","980,479,619","491,941.87","124,862,363.86"
3/5/22,"7,561.33",+16.78,+0.22%,"7,544.55","7,475.69","7,561.33","1,342,431,655","583,185.45","125,445,549.31"
4/5/22,"7,493.45",-67.88,-0.90%,"7,561.33","7,493.45","7,572.65","686,237,201","378,440.69","125,067,108.62"
5/5/22,"7,503.27",+9.82,+0.13%,"7,493.45","7,493.45","7,619.39","930,903,217","448,478.38","125,515,587.00"
6/5/22,"7,387.94",-115.33,-1.54%,"7,503.27","7,354.06","7,503.27","1,088,900,292","576,759.21","124,938,827.79"
9/5/22,"7,216.58",-171.36,-2.32%,"7,387.94","7,216.58","7,391.59","795,910,365","405,252.22","124,533,575.57"
10/5/22,"7,243.22",+26.64,+0.37%,"7,216.58","7,216.58","7,311.65","919,886,383","436,613.11","124,970,188.68"
11/5/22,"7,347.66",+104.44,+1.44%,"7,243.22","7,238.97","7,349.70","1,169,827,082","734,190.61","125,704,379.29"
12/5/22,"7,233.34",-114.32,-1.56%,"7,347.66","7,158.53","7,347.66","964,327,106","504,822.90","125,199,556.39"
13/5/22,"7,418.15",+184.81,+2.55%,"7,233.34","7,233.34","7,421.95","871,814,161","416,225.42","125,615,781.81"
16/5/22,"7,464.80",+46.65,+0.63%,"7,418.15","7,361.72","7,464.80","814,208,198","366,386.37","125,982,168.18"
17/5/22,"7,518.35",+53.55,+0.72%,"7,464.80","7,464.80","7,538.68","811,233,120","436,661.56","126,418,829.74"
18/5/22,"7,438.09",-80.26,-1.07%,"7,518.35","7,438.09","7,526.14","829,886,065","552,216.45","125,866,613.29"
19/5/22,"7,302.74",-135.35,-1.82%,"7,438.09","7,228.67","7,438.09","1,035,174,298","479,335.24","125,387,278.05"
20/5/22,"7,389.98",+87.24,+1.19%,"7,302.74","7,302.74","7,453.49","789,829,969","401,391.26","125,788,669.31"
23/5/22,"7,513.44",+123.46,+1.67%,"7,389.98","7,389.98","7,513.44","805,447,384","392,920.59","126,181,589.90"
24/5/22,"7,484.35",-29.09,-0.39%,"7,513.44","7,434.46","7,529.65","1,113,492,577","513,209.43","125,668,380.47"
25/5/22,"7,522.75",+38.40,+0.51%,"7,484.35","7,484.35","7,546.41","896,376,043","429,723.04","126,098,103.51"
26/5/22,"7,564.92",+42.17,+0.56%,"7,522.75","7,512.45","7,575.53","709,529,093","357,334.53","126,455,438.04"
27/5/22,"7,585.46",+20.54,+0.27%,"7,564.92","7,542.78","7,597.64","705,198,257","351,830.26","126,807,268.30"
30/5/22,"7,600.06",+14.60,+0.19%,"7,585.46","7,576.37","7,625.63","1,009,108,532","400,800.73","127,208,069.03"
31/5/22,"7,607.66",+7.60,+0.10%,"7,600.06","7,591.84","7,648.26","1,619,640,844","955,556.67","128,163,625.70"
1/6/22,"7,532.95",-74.71,-0.98%,"7,607.66","7,529.23","7,639.21","728,794,644","390,807.58","127,772,818.12"
6/6/22,"7,608.22",+75.27,+1.00%,"7,532.95","7,532.84","7,646.66","694,542,423","378,544.63","128,151,362.75"
7/6/22,"7,598.93",-9.29,-0.12%,"7,608.22","7,570.67","7,617.53","750,099,514","397,872.03","127,753,490.72"
8/6/22,"7,593.00",-5.93,-0.08%,"7,598.93","7,550.65","7,616.22","776,338,523","489,564.68","127,263,926.04"
9/6/22,"7,476.21",-116.79,-1.54%,"7,593.00","7,472.29","7,593.00","771,938,889","424,654.50","126,839,271.54"
10/6/22,"7,317.52",-158.69,-2.12%,"7,476.21","7,294.20","7,476.21","911,373,370","422,403.60","126,416,867.94"
13/6/22,"7,205.81",-111.71,-1.53%,"7,317.52","7,174.02","7,317.52","979,936,809","476,767.08","125,940,100.86"
14/6/22,"7,187.46",-18.35,-0.25%,"7,205.81","7,135.15","7,271.85","864,696,221","474,349.92","125,465,750.94"
15/6/22,"7,273.41",+85.95,+1.20%,"7,187.46","7,186.50","7,313.70","1,088,156,858","601,662.81","126,067,413.75"
16/6/22,"7,044.98",-228.43,-3.14%,"7,273.41","7,039.47","7,273.41","1,138,860,860","533,303.48","125,534,110.27"
17/6/22,"7,016.25",-28.73,-0.41%,"7,044.98","6,998.17","7,130.62","1,904,656,812","868,804.02","124,665,306.25"
20/6/22,"7,121.81",+105.56,+1.50%,"7,016.25","7,016.15","7,129.64","666,457,223","268,452.24","124,933,758.49"
21/6/22,"7,152.05",+30.24,+0.42%,"7,121.81","7,119.25","7,193.90","580,244,525","308,109.95","125,241,868.44"
22/6/22,"7,089.22",-62.83,-0.88%,"7,152.05","7,030.03","7,152.05","1,203,842,279","480,956.15","124,760,912.29"
23/6/22,"7,020.45",-68.77,-0.97%,"7,089.22","7,014.19","7,115.80","763,770,663","361,127.65","124,399,784.64"
24/6/22,"7,208.81",+188.36,+2.68%,"7,020.45","7,016.02","7,211.07","771,047,048","389,757.57","124,789,542.21"
27/6/22,"7,258.32",+49.51,+0.69%,"7,208.81","7,208.52","7,284.48","801,388,422","388,759.33","125,178,301.54"
28/6/22,"7,323.41",+65.09,+0.90%,"7,258.32","7,258.32","7,362.37","735,142,447","411,606.06","125,589,907.60"
29/6/22,"7,312.32",-11.09,-0.15%,"7,323.41","7,263.54","7,345.45","717,604,651","376,832.47","125,213,075.13"
30/6/22,"7,169.28",-143.04,-1.96%,"7,312.32","7,110.70","7,312.32","903,277,036","420,657.44","124,792,417.69"
1/7/22,"7,168.65",-0.63,-0.01%,"7,169.28","7,101.38","7,214.82","676,866,070","321,286.75","124,471,130.94"
4/7/22,"7,232.65",+64.00,+0.89%,"7,168.65","7,168.65","7,258.46","416,521,994","207,754.50","124,678,885.44"
5/7/22,"7,025.47",-207.18,-2.86%,"7,232.65","7,016.78","7,260.30","1,103,510,409","533,895.58","124,144,989.86"
6/7/22,"7,107.77",+82.30,+1.17%,"7,025.47","7,025.35","7,198.72","929,872,612","452,195.49","124,597,185.35"
7/7/22,"7,189.08",+81.31,+1.14%,"7,107.77","7,107.77","7,213.05","1,091,499,145","543,945.69","125,141,131.04"
8/7/22,"7,196.24",+7.16,+0.10%,"7,189.08","7,129.15","7,210.58","604,177,082","295,600.91","125,436,731.95"
11/7/22,"7,196.59",+0.35,+0.00%,"7,196.24","7,097.42","7,204.06","674,302,334","269,294.65","125,706,026.60"
12/7/22,"7,209.86",+13.27,+0.18%,"7,196.59","7,143.31","7,216.90","851,983,673","356,003.48","126,062,030.08"
13/7/22,"7,156.37",-53.49,-0.74%,"7,209.86","7,104.06","7,209.86","805,868,510","436,793.73","125,625,236.35"
14/7/22,"7,039.81",-116.56,-1.63%,"7,156.37","7,007.09","7,157.62","848,218,145","445,481.27","125,179,755.08"
15/7/22,"7,159.01",+119.20,+1.69%,"7,039.81","7,038.15","7,167.85","782,825,454","371,254.38","125,551,009.46"
18/7/22,"7,223.24",+64.23,+0.90%,"7,159.01","7,159.01","7,268.88","668,118,723","316,610.64","125,867,620.10"
19/7/22,"7,296.28",+73.04,+1.01%,"7,223.24","7,174.40","7,308.99","665,788,855","326,027.71","126,193,647.81"
20/7/22,"7,264.31",-31.97,-0.44%,"7,296.28","7,253.56","7,347.60","1,057,554,960","440,238.45","125,753,409.36"
21/7/22,"7,270.51",+6.20,+0.09%,"7,264.31","7,200.14","7,274.73","797,899,584","394,528.78","126,147,938.14"
22/7/22,"7,276.37",+5.86,+0.08%,"7,270.51","7,254.02","7,315.34","606,877,623","311,781.73","126,459,719.87"
25/7/22,"7,306.30",+29.93,+0.41%,"7,276.37","7,242.90","7,309.65","711,395,064","296,048.45","126,755,768.32"
26/7/22,"7,306.28",-0.02,-0.00%,"7,306.30","7,301.19","7,365.37","730,907,371","341,128.97","126,414,639.35"
27/7/22,"7,348.23",+41.95,+0.57%,"7,306.28","7,306.28","7,365.22","1,187,017,581","479,353.88","126,893,993.23"
28/7/22,"7,345.25",-2.98,-0.04%,"7,348.23","7,308.99","7,396.20","744,538,430","373,854.79","126,520,138.44"
29/7/22,"7,423.43",+78.18,+1.06%,"7,345.25","7,345.25","7,441.20","883,362,954","434,238.19","126,954,376.63"
1/8/22,"7,413.42",-10.01,-0.13%,"7,446.01","7,408.94","7,471.87","551,733,860","264,359.13","126,690,017.50"
2/8/22,"7,409.11",-4.31,-0.06%,"7,413.42","7,386.76","7,433.34","622,638,075","334,498.34","126,355,519.16"
3/8/22,"7,445.68",+36.57,+0.49%,"7,409.11","7,372.71","7,445.90","878,396,153","386,653.47","126,742,172.63"
4/8/22,"7,448.06",+2.38,+0.03%,"7,445.68","7,417.49","7,491.74","856,620,108","347,283.27","127,089,455.90"
5/8/22,"7,439.74",-8.32,-0.11%,"7,448.06","7,420.16","7,470.63","598,722,327","265,126.94","126,824,328.96"
8/8/22,"7,482.37",+42.63,+0.57%,"7,439.74","7,439.74","7,513.76","626,008,851","280,393.96","127,104,722.92"
9/8/22,"7,488.15",+5.78,+0.08%,"7,482.37","7,475.04","7,504.64","648,377,411","332,971.07","127,437,693.99"
10/8/22,"7,507.11",+18.96,+0.25%,"7,488.15","7,468.64","7,520.72","741,050,044","385,624.42","127,823,318.41"
11/8/22,"7,465.91",-41.20,-0.55%,"7,507.11","7,460.11","7,515.00","629,903,064","348,666.51","127,474,651.90"
12/8/22,"7,500.89",+34.98,+0.47%,"7,465.91","7,464.12","7,516.83","497,629,174","275,351.17","127,750,003.07"
15/8/22,"7,509.15",+8.26,+0.11%,"7,500.89","7,463.51","7,539.21","460,484,639","254,558.19","128,004,561.26"
16/8/22,"7,536.06",+26.91,+0.36%,"7,509.15","7,509.15","7,563.67","513,901,475","279,042.80","128,283,604.06"
17/8/22,"7,515.75",-20.31,-0.27%,"7,536.06","7,501.54","7,554.04","505,660,861","298,977.13","127,984,626.93"
18/8/22,"7,541.85",+26.10,+0.35%,"7,515.75","7,493.66","7,541.89","590,654,341","317,419.97","128,302,046.90"
19/8/22,"7,550.37",+8.52,+0.11%,"7,541.85","7,513.26","7,578.85","698,776,984","367,566.72","128,669,613.62"
22/8/22,"7,533.79",-16.58,-0.22%,"7,550.37","7,491.26","7,550.41","575,333,726","286,806.63","128,382,806.99"
23/8/22,"7,488.11",-45.68,-0.61%,"7,533.79","7,467.56","7,533.79","672,507,255","388,212.96","127,994,594.03"
24/8/22,"7,471.51",-16.60,-0.22%,"7,488.11","7,410.40","7,488.12","579,003,880","300,898.76","127,693,695.27"
25/8/22,"7,479.74",+8.23,+0.11%,"7,471.51","7,469.17","7,535.70","438,292,149","227,412.61","127,921,107.88"
26/8/22,"7,427.31",-52.43,-0.70%,"7,479.74","7,422.02","7,530.65","627,196,762","361,621.84","127,559,486.04"
30/8/22,"7,361.63",-65.68,-0.88%,"7,427.31","7,351.12","7,486.40","1,120,380,665","466,593.38","127,092,892.66"
31/8/22,"7,284.15",-77.48,-1.05%,"7,361.63","7,263.62","7,378.44","1,152,543,639","617,814.68","126,475,077.98"
1/9/22,"7,148.50",-135.65,-1.86%,"7,284.15","7,131.69","7,284.15","739,222,092","341,048.43","126,134,029.55"
2/9/22,"7,281.19",+132.69,+1.86%,"7,148.50","7,148.50","7,288.72","820,841,342","369,292.55","126,503,322.10"
5/9/22,"7,287.43",+6.24,+0.09%,"7,281.19","7,191.17","7,288.46","670,764,721","307,275.08","126,810,597.18"
6/9/22,"7,300.44",+13.01,+0.18%,"7,287.43","7,256.51","7,324.19","833,648,884","319,435.37","127,130,032.55"
7/9/22,"7,237.83",-62.61,-0.86%,"7,300.44","7,186.56","7,300.44","1,173,029,634","506,726.00","126,623,306.55"
8/9/22,"7,262.06",+24.23,+0.33%,"7,237.83","7,175.75","7,273.01","658,606,432","296,057.31","126,919,363.86"
9/9/22,"7,351.07",+89.01,+1.23%,"7,262.06","7,262.06","7,386.59","703,941,315","344,071.50","127,263,435.36"
12/9/22,"7,473.03",+121.96,+1.66%,"7,351.07","7,351.07","7,483.00","901,661,993","377,814.50","127,641,249.86"
13/9/22,"7,385.86",-87.17,-1.17%,"7,473.03","7,385.86","7,514.04","712,022,417","339,621.92","127,301,627.94"
14/9/22,"7,277.30",-108.56,-1.47%,"7,385.86","7,259.24","7,385.86","1,021,090,643","464,495.84","126,837,132.10"
15/9/22,"7,282.07",+4.77,+0.07%,"7,277.30","7,258.67","7,329.00","843,743,085","316,193.22","127,153,325.32"
16/9/22,"7,236.68",-45.39,-0.62%,"7,282.07","7,236.17","7,297.10","2,138,989,695","1,064,139.00","126,089,186.32"
20/9/22,"7,192.66",-44.02,-0.61%,"7,236.68","7,171.24","7,326.54","1,046,786,069","383,129.16","125,706,057.16"
21/9/22,"7,237.64",+44.98,+0.63%,"7,192.66","7,170.69","7,258.87","1,441,124,927","570,172.00","126,276,229.16"
22/9/22,"7,159.52",-78.12,-1.08%,"7,237.64","7,149.59","7,243.90","904,884,367","433,246.65","125,842,982.51"
23/9/22,"7,018.60",-140.92,-1.97%,"7,159.52","6,981.50","7,169.12","971,111,666","447,867.89","125,395,114.62"
26/9/22,"7,020.95",+2.35,+0.03%,"7,018.60","6,937.40","7,071.11","1,155,979,890","497,824.12","125,892,938.74"
27/9/22,"6,984.59",-36.36,-0.52%,"7,020.95","6,984.59","7,073.96","1,215,993,301","528,355.58","125,364,583.16"
28/9/22,"7,005.39",+20.80,+0.30%,"6,984.59","6,836.28","7,011.50","1,522,331,382","547,220.65","125,911,803.81"
29/9/22,"6,881.59",-123.80,-1.77%,"7,005.39","6,829.29","7,005.39","1,163,266,674","455,461.42","125,456,342.39"
30/9/22,"6,893.81",+12.22,+0.18%,"6,881.59","6,840.07","6,954.92","1,171,257,323","482,380.92","125,938,723.31"
3/10/22,"6,908.76",+14.95,+0.22%,"6,893.81","6,797.37","6,923.75","1,215,888,817","388,685.06","126,327,408.37"
4/10/22,"7,086.46",+177.70,+2.57%,"6,908.76","6,908.67","7,088.17","1,094,507,534","493,175.40","126,820,583.77"
5/10/22,"7,052.62",-33.84,-0.48%,"7,086.46","6,977.95","7,086.46","866,092,616","423,187.20","126,397,396.57"
6/10/22,"6,997.27",-55.35,-0.78%,"7,052.62","6,961.10","7,079.74","995,418,646","447,012.41","125,950,384.16"
7/10/22,"6,991.09",-6.18,-0.09%,"6,997.27","6,960.36","7,022.41","769,470,614","329,548.46","125,620,835.70"
10/10/22,"6,959.31",-31.78,-0.45%,"6,991.09","6,922.94","6,999.20","918,366,977","315,170.63","125,305,665.07"
11/10/22,"6,885.23",-74.08,-1.06%,"6,959.31","6,860.31","6,959.43","813,479,580","400,954.82","124,904,710.25"
12/10/22,"6,826.15",-59.08,-0.86%,"6,885.23","6,793.77","6,916.94","970,013,610","353,359.92","124,551,350.33"
13/10/22,"6,850.27",+24.12,+0.35%,"6,826.15","6,707.62","6,872.90","1,116,475,154","432,782.31","124,984,132.64"
14/10/22,"6,858.79",+8.52,+0.12%,"6,850.27","6,850.27","6,976.30","881,174,239","397,795.83","125,381,928.47"
17/10/22,"6,920.24",+61.45,+0.90%,"6,858.79","6,850.43","6,959.71","951,022,682","377,783.36","125,759,711.83"
18/10/22,"6,936.74",+16.50,+0.24%,"6,920.24","6,920.24","7,017.40","798,463,081","375,894.78","126,135,606.61"
19/10/22,"6,924.99",-11.75,-0.17%,"6,936.74","6,890.66","6,968.33","699,522,775","281,156.93","125,854,449.68"
20/10/22,"6,943.91",+18.92,+0.27%,"6,924.99","6,894.85","6,954.21","812,742,257","378,964.24","126,233,413.92"
21/10/22,"6,969.73",+25.82,+0.37%,"6,943.91","6,864.13","6,976.19","668,388,989","316,931.97","126,550,345.89"
24/10/22,"7,013.99",+44.26,+0.64%,"6,969.73","6,914.66","7,047.37","619,985,655","282,783.50","126,833,129.39"
25/10/22,"7,013.48",-0.51,-0.01%,"7,013.99","6,949.24","7,025.22","619,924,032","298,867.63","126,534,261.76"
26/10/22,"7,056.07",+42.59,+0.61%,"7,013.48","6,960.11","7,057.42","1,015,348,242","442,686.60","126,976,948.36"
27/10/22,"7,073.69",+17.62,+0.25%,"7,056.07","7,034.24","7,093.05","920,152,439","434,351.42","127,411,299.78"
28/10/22,"7,047.67",-26.02,-0.37%,"7,073.69","6,997.54","7,073.69","683,672,022","320,105.53","127,091,194.25"
31/10/22,"7,094.53",+46.86,+0.66%,"7,047.67","7,030.12","7,132.85","863,930,094","456,068.43","127,547,262.68"
1/11/22,"7,186.16",+91.63,+1.29%,"7,094.53","7,094.53","7,221.32","879,605,787","343,230.83","127,890,493.51"
2/11/22,"7,144.14",-42.02,-0.58%,"7,186.16","7,130.50","7,205.07","686,587,986","362,894.77","127,527,598.74"
3/11/22,"7,188.63",+44.49,+0.62%,"7,144.14","7,076.47","7,188.63","710,164,181","338,015.36","127,865,614.10"
4/11/22,"7,334.84",+146.21,+2.03%,"7,188.63","7,188.63","7,376.23","907,016,784","415,452.68","128,281,066.78"
7/11/22,"7,299.99",-34.85,-0.48%,"7,334.84","7,288.00","7,346.66","718,253,717","316,423.56","127,964,643.22"
8/11/22,"7,306.14",+6.15,+0.08%,"7,299.99","7,244.83","7,313.46","788,990,521","423,148.65","128,387,791.87"
9/11/22,"7,296.25",-9.89,-0.14%,"7,306.14","7,263.46","7,307.80","529,922,731","273,653.80","128,114,138.07"
10/11/22,"7,375.34",+79.09,+1.08%,"7,296.25","7,253.36","7,405.09","769,315,847","391,163.38","128,505,301.45"
11/11/22,"7,318.04",-57.30,-0.78%,"7,375.34","7,316.84","7,408.61","931,072,252","519,394.77","127,985,906.68"
14/11/22,"7,385.17",+67.13,+0.92%,"7,318.04","7,317.57","7,413.82","730,719,341","432,561.42","128,418,468.10"
15/11/22,"7,369.44",-15.73,-0.21%,"7,385.17","7,344.85","7,413.01","930,139,506","402,462.22","128,016,005.88"
16/11/22,"7,351.19",-18.25,-0.25%,"7,369.44","7,341.59","7,394.42","764,631,124","396,679.19","127,619,326.69"
17/11/22,"7,346.54",-4.65,-0.06%,"7,351.19","7,294.75","7,354.07","751,943,270","335,218.91","127,284,107.78"
18/11/22,"7,385.52",+38.98,+0.53%,"7,346.54","7,343.50","7,423.51","844,251,337","403,982.05","127,688,089.83"
21/11/22,"7,376.85",-8.67,-0.12%,"7,385.52","7,343.37","7,402.79","666,222,634","324,138.61","127,363,951.22"
22/11/22,"7,452.84",+75.99,+1.03%,"7,376.85","7,373.56","7,458.88","574,076,282","317,054.43","127,681,005.65"
23/11/22,"7,465.24",+12.40,+0.17%,"7,452.84","7,452.84","7,498.34","867,359,971","351,598.04","128,032,603.69"
24/11/22,"7,466.60",+1.36,+0.02%,"7,465.24","7,443.46","7,488.07","418,286,101","196,897.46","128,229,501.15"
