trading_date,call_or_put,open_interest,volume
2017-04-25,P,8366823.0,921956.0
2017-04-26,C,4576646.0,427583.0
2017-04-26,P,8634261.0,591856.0
2017-04-27,C,4654526.0,289112.0
2017-04-27,P,8613668.0,591198.0
2017-04-28,C,4733046.0,400445.0
2017-04-28,P,8873661.0,697517.0
2017-05-01,C,4539822.0,359614.0
2017-05-01,P,8342633.0,543681.0
2017-05-02,C,4627137.0,317030.0
2017-05-02,P,8502074.0,519349.0
2017-05-03,C,4691346.0,320112.0
2017-05-03,P,8670170.0,673798.0
2017-05-04,C,4731504.0,234759.0
2017-05-04,P,8851408.0,406642.0
2017-05-05,C,4778315.0,366511.0
2017-05-05,P,9008867.0,738679.0
2017-05-08,C,4659257.0,376690.0
2017-05-08,P,8777857.0,687196.0
2017-05-09,C,4704845.0,399791.0
2017-05-09,P,8828139.0,662680.0
2017-05-10,C,4812315.0,289826.0
2017-05-10,P,9115846.0,565521.0
2017-05-11,C,4825277.0,401830.0
2017-05-11,P,9180026.0,621668.0
2017-05-12,C,4966314.0,326489.0
2017-05-12,P,9461081.0,669447.0
2017-05-15,C,4793370.0,446429.0
2017-05-15,P,9126481.0,643874.0
2017-05-16,C,4883406.0,319079.0
2017-05-16,P,9251009.0,571562.0
2017-05-17,C,4976863.0,575406.0
2017-05-17,P,9500881.0,1318933.0
2017-05-18,C,5027475.0,574479.0
2017-05-18,P,9805049.0,1007917.0
2017-05-19,C,4490627.0,396639.0
2017-05-19,P,8582419.0,765631.0
2017-05-22,C,4616463.0,265246.0
2017-05-22,P,8866454.0,530843.0
2017-05-23,C,4649415.0,343245.0
2017-05-23,P,8921699.0,554356.0
2017-05-24,C,4741769.0,346040.0
2017-05-24,P,9147067.0,565214.0
2017-05-25,C,4772944.0,517059.0
2017-05-25,P,9197063.0,747805.0
2017-05-26,C,4880783.0,273431.0
2017-05-26,P,9386598.0,560634.0
2017-05-30,C,4796788.0,266633.0
2017-05-30,P,9118853.0,594322.0
2017-05-31,C,4843225.0,369972.0
2017-05-31,P,9210654.0,620812.0
2017-06-01,C,4797479.0,518456.0
2017-06-01,P,9012368.0,767674.0
2017-06-02,C,4926142.0,635574.0
2017-06-02,P,9326328.0,935461.0
2017-06-05,C,4863335.0,369889.0
2017-06-05,P,9149785.0,525483.0
2017-06-06,C,4921544.0,291304.0
2017-06-06,P,9230651.0,472688.0
2017-06-07,C,5004819.0,268508.0
2017-06-07,P,9428379.0,656880.0
2017-06-08,C,5023805.0,322668.0
2017-06-08,P,9533069.0,482034.0
2017-06-09,C,5123313.0,577394.0
2017-06-09,P,9731087.0,927770.0
2017-06-12,C,5075850.0,281670.0
2017-06-12,P,9530302.0,601824.0
2017-06-13,C,5110120.0,412159.0
2017-06-13,P,9625111.0,589379.0
2017-06-14,C,5223891.0,461037.0
2017-06-14,P,9840865.0,769244.0
2017-06-15,C,5236638.0,434919.0
2017-06-15,P,9917247.0,792780.0
2017-06-16,C,3647333.0,335872.0
2017-06-16,P,7366936.0,730051.0
2017-06-19,C,3708643.0,392477.0
2017-06-19,P,7606601.0,592875.0
2017-06-20,C,3799081.0,354513.0
2017-06-20,P,7699550.0,591122.0
2017-06-21,C,3902194.0,242966.0
2017-06-21,P,7932089.0,697844.0
2017-06-22,C,3900944.0,288616.0
2017-06-22,P,8148019.0,521606.0
2017-06-23,C,3968950.0,266325.0
2017-06-23,P,8326696.0,618025.0
2017-06-26,C,3850920.0,324424.0
2017-06-26,P,8091125.0,577721.0
2017-06-27,C,3915698.0,403253.0
2017-06-27,P,8154861.0,631259.0
2017-06-28,C,4009516.0,288488.0
2017-06-28,P,8349468.0,597068.0
2017-06-29,C,4020633.0,381261.0
2017-06-29,P,8383656.0,865927.0
2017-06-30,C,4140776.0,313262.0
2017-06-30,P,8659176.0,697457.0
2017-07-03,C,3884111.0,166842.0
2017-07-03,P,7999224.0,359903.0
2017-07-05,C,3910345.0,279904.0
2017-07-05,P,8019416.0,589183.0
2017-07-06,C,3922261.0,395409.0
2017-07-06,P,8081529.0,709949.0
2017-07-07,C,4036676.0,406447.0
2017-07-07,P,8340089.0,748335.0
2017-07-10,C,3969556.0,385623.0
2017-07-10,P,8128859.0,656606.0
2017-07-11,C,4028446.0,234093.0
2017-07-11,P,8263626.0,503242.0
2017-07-12,C,4083627.0,376336.0
2017-07-12,P,8403343.0,580139.0
2017-07-13,C,4112019.0,308842.0
2017-07-13,P,8459933.0,482965.0
2017-07-14,C,4213775.0,538406.0
2017-07-14,P,8628257.0,785659.0
2017-07-17,C,4180822.0,384656.0
2017-07-17,P,8456742.0,602292.0
2017-07-18,C,4245656.0,386115.0
2017-07-18,P,8564389.0,532444.0
2017-07-19,C,4347508.0,534340.0
2017-07-19,P,8748831.0,746157.0
2017-07-20,C,4413944.0,567402.0
2017-07-20,P,8959345.0,739714.0
2017-07-21,C,4098302.0,384791.0
2017-07-21,P,7973343.0,699592.0
2017-07-24,C,4201872.0,261011.0
2017-07-24,P,8177830.0,471174.0
2017-07-25,C,4163703.0,426301.0
2017-07-25,P,8196385.0,565869.0
2017-07-26,C,4270871.0,415303.0
2017-07-26,P,8406002.0,691506.0
2017-07-27,C,4298544.0,326165.0
2017-07-27,P,8521432.0,697566.0
2017-07-28,C,4365341.0,293024.0
2017-07-28,P,8823520.0,691058.0
2017-07-31,C,4297209.0,325468.0
2017-07-31,P,8659814.0,647074.0
2017-08-01,C,4183899.0,354031.0
2017-08-01,P,8457491.0,559228.0
2017-08-02,C,4237185.0,294002.0
2017-08-02,P,8670050.0,649634.0
2017-08-03,C,4271237.0,222316.0
2017-08-03,P,8801503.0,531829.0
2017-08-04,C,4317048.0,427554.0
2017-08-04,P,9008600.0,828456.0
2017-08-07,C,4259631.0,284350.0
2017-08-07,P,8835492.0,538590.0
2017-08-08,C,4293381.0,335964.0
2017-08-08,P,8918608.0,690644.0
2017-08-09,C,4358046.0,353820.0
2017-08-09,P,9160832.0,862767.0
2017-08-10,C,4399170.0,516930.0
2017-08-10,P,9300059.0,1073599.0
2017-08-11,C,4553420.0,390239.0
2017-08-11,P,9592890.0,1049749.0
2017-08-14,C,4398854.0,414452.0
2017-08-14,P,9358870.0,823266.0
2017-08-15,C,4442171.0,334475.0
2017-08-15,P,9426991.0,722311.0
2017-08-16,C,4529631.0,532598.0
2017-08-16,P,9673680.0,1192888.0
2017-08-17,C,4609574.0,510933.0
2017-08-17,P,10000796.0,1054483.0
2017-08-18,C,4279819.0,552924.0
2017-08-18,P,9064804.0,1162029.0
2017-08-21,C,4336964.0,342719.0
2017-08-21,P,9211162.0,725690.0
2017-08-22,C,4355412.0,456093.0
2017-08-22,P,9287747.0,857787.0
2017-08-23,C,4436715.0,356924.0
2017-08-23,P,9494734.0,655922.0
2017-08-24,C,4421297.0,263376.0
2017-08-24,P,9485031.0,513840.0
2017-08-25,C,4525430.0,327701.0
2017-08-25,P,9724721.0,709137.0
2017-08-28,C,4407173.0,343134.0
2017-08-28,P,9506095.0,622412.0
2017-08-29,C,4451089.0,350939.0
2017-08-29,P,9581348.0,567180.0
2017-08-30,C,4542414.0,402514.0
2017-08-30,P,9729966.0,653784.0
2017-08-31,C,4605610.0,517723.0
2017-08-31,P,9800127.0,856740.0
2017-09-01,C,4563130.0,380948.0
2017-09-01,P,9683957.0,724759.0
2017-09-05,C,4487365.0,437992.0
2017-09-05,P,9521843.0,1011373.0
2017-09-06,C,4566047.0,383210.0
2017-09-06,P,9693287.0,683855.0
2017-09-07,C,4604794.0,256829.0
2017-09-07,P,9828836.0,590174.0
2017-09-08,C,4671617.0,340329.0
2017-09-08,P,10070040.0,821474.0
2017-09-11,C,4613452.0,653848.0
2017-09-11,P,10011555.0,933755.0
2017-09-12,C,4722193.0,647210.0
2017-09-12,P,10142210.0,863620.0
2017-09-13,C,4878358.0,348735.0
2017-09-13,P,10459186.0,693229.0
2017-09-14,C,4917990.0,503364.0
2017-09-14,P,10569191.0,835002.0
2017-09-15,C,3770097.0,392542.0
2017-09-15,P,8341046.0,964035.0
2017-09-18,C,3825923.0,542949.0
2017-09-18,P,8562991.0,807712.0
2017-09-19,C,3888406.0,416407.0
2017-09-19,P,8709581.0,550516.0
2017-09-20,C,4044173.0,477093.0
2017-09-20,P,8931390.0,916566.0
2017-09-21,C,4120613.0,352402.0
2017-09-21,P,9214226.0,582011.0
2017-09-22,C,4200820.0,263407.0
2017-09-22,P,9400930.0,641504.0
2017-09-25,C,4053101.0,413473.0
2017-09-25,P,9107861.0,751545.0
2017-09-26,C,4069578.0,263026.0
2017-09-26,P,9219099.0,549677.0
2017-09-27,C,4100539.0,500383.0
2017-09-27,P,9375237.0,852118.0
2017-09-28,C,4144303.0,423225.0
2017-09-28,P,9475381.0,551676.0
2017-09-29,C,4277027.0,490423.0
2017-09-29,P,9665761.0,894140.0
2017-10-02,C,4058758.0,675340.0
2017-10-02,P,9007621.0,946701.0
2017-10-03,C,4133449.0,501649.0
2017-10-03,P,9170104.0,602854.0
2017-10-04,C,4341611.0,632480.0
2017-10-04,P,9419821.0,964091.0
2017-10-05,C,4415283.0,781356.0
2017-10-05,P,9624993.0,950578.0
2017-10-06,C,4607726.0,541087.0
2017-10-06,P,9956507.0,777813.0
2017-10-09,C,4562979.0,278778.0
2017-10-09,P,9661843.0,656268.0
2017-10-10,C,4549813.0,430534.0
2017-10-10,P,9729591.0,578450.0
2017-10-11,C,4584808.0,262117.0
2017-10-11,P,9906508.0,636854.0
2017-10-12,C,4576732.0,411318.0
2017-10-12,P,9981266.0,738302.0
2017-10-13,C,4685116.0,334065.0
2017-10-13,P,10277538.0,695023.0
2017-10-16,C,4593221.0,406586.0
2017-10-16,P,10024520.0,819675.0
2017-10-17,C,4615263.0,411313.0
2017-10-17,P,10121039.0,582569.0
2017-10-18,C,4801445.0,496859.0
2017-10-18,P,10368376.0,765250.0
2017-10-19,C,4828772.0,447685.0
2017-10-19,P,10495198.0,724608.0
2017-10-20,C,4385963.0,684225.0
2017-10-20,P,9262805.0,1060647.0
2017-10-23,C,4517611.0,492630.0
2017-10-23,P,9496962.0,859774.0
2017-10-24,C,4594598.0,311059.0
2017-10-24,P,9721419.0,593744.0
2017-10-25,C,4715225.0,464898.0
2017-10-25,P,9990016.0,1153156.0
2017-10-26,C,4752258.0,258813.0
2017-10-26,P,10251998.0,562696.0
2017-10-27,C,4836643.0,638577.0
2017-10-27,P,10507850.0,897620.0
2017-10-30,C,4783634.0,424083.0
2017-10-30,P,10240070.0,748411.0
2017-10-31,C,4841018.0,279462.0
2017-10-31,P,10265159.0,590975.0
2017-11-01,C,4724627.0,523026.0
2017-11-01,P,9905663.0,817521.0
2017-11-02,C,4807543.0,341693.0
2017-11-02,P,10013889.0,630121.0
2017-11-03,C,4871848.0,525287.0
2017-11-03,P,10278195.0,957899.0
2017-11-06,C,4758394.0,462072.0
2017-11-06,P,10027955.0,750336.0
2017-11-07,C,4827999.0,514702.0
2017-11-07,P,10092860.0,858530.0
2017-11-08,C,5005985.0,301795.0
2017-11-08,P,10436723.0,660170.0
2017-11-09,C,5006788.0,582788.0
2017-11-09,P,10507844.0,1077622.0
2017-11-10,C,5121471.0,384029.0
2017-11-10,P,10933222.0,1043011.0
2017-11-13,C,5040356.0,408968.0
2017-11-13,P,10816305.0,716253.0
2017-11-14,C,5092748.0,448081.0
2017-11-14,P,10932142.0,833229.0
2017-11-15,C,5212589.0,562874.0
2017-11-15,P,11254176.0,1053335.0
2017-11-16,C,5269542.0,500096.0
2017-11-16,P,11371057.0,868773.0
2017-11-17,C,4908210.0,497022.0
2017-11-17,P,10325954.0,971703.0
2017-11-20,C,4976334.0,469827.0
2017-11-20,P,10482648.0,786218.0
2017-11-21,C,5040095.0,806929.0
2017-11-21,P,10560030.0,974216.0
2017-11-22,C,5257880.0,362526.0
2017-11-22,P,10879462.0,848791.0
2017-11-24,C,5315406.0,240369.0
2017-11-24,P,11109885.0,503984.0
2017-11-27,C,5189081.0,524440.0
2017-11-27,P,10716247.0,853782.0
2017-11-28,C,5262320.0,791688.0
2017-11-28,P,10814607.0,896144.0
2017-11-29,C,5432552.0,685695.0
2017-11-29,P,11090212.0,942999.0
2017-11-30,C,5472400.0,1020031.0
2017-11-30,P,11227669.0,1236713.0
2017-12-01,C,5455791.0,740523.0
2017-12-01,P,11096499.0,1302462.0
2017-12-04,C,5360383.0,632838.0
2017-12-04,P,10967385.0,898105.0
2017-12-05,C,5411496.0,372660.0
2017-12-05,P,11059772.0,726759.0
2017-12-06,C,5518906.0,467575.0
2017-12-06,P,11341855.0,723508.0
2017-12-07,C,5551983.0,378711.0
2017-12-07,P,11428512.0,698221.0
2017-12-08,C,5677467.0,572800.0
2017-12-08,P,11716730.0,874263.0
2017-12-11,C,5598277.0,472622.0
2017-12-11,P,11381100.0,695423.0
2017-12-12,C,5630335.0,655644.0
2017-12-12,P,11471046.0,866768.0
2017-12-13,C,5829648.0,546037.0
2017-12-13,P,11758197.0,772813.0
2017-12-14,C,5919943.0,650619.0
2017-12-14,P,11925077.0,949392.0
2017-12-15,C,4033343.0,632796.0
2017-12-15,P,8545121.0,994590.0
2017-12-18,C,4101987.0,611705.0
2017-12-18,P,8675236.0,826839.0
2017-12-19,C,4183013.0,436778.0
2017-12-19,P,8754501.0,759582.0
2017-12-20,C,4326584.0,408881.0
2017-12-20,P,9077634.0,766678.0
2017-12-21,C,4362494.0,394214.0
2017-12-21,P,9192063.0,596555.0
2017-12-22,C,4477431.0,318471.0
2017-12-22,P,9436720.0,662999.0
2017-12-26,C,4273426.0,299722.0
2017-12-26,P,9117470.0,488855.0
2017-12-27,C,4308905.0,304255.0
2017-12-27,P,9190255.0,582769.0
2017-12-28,C,4336761.0,272071.0
2017-12-28,P,9271218.0,604918.0
2017-12-29,C,4420635.0,381347.0
2017-12-29,P,9518240.0,903661.0
2018-01-02,C,3977228.0,376884.0
2018-01-02,P,8658281.0,799064.0
2018-01-03,C,4028466.0,675053.0
2018-01-03,P,8785818.0,840038.0
2018-01-04,C,4137454.0,729025.0
2018-01-04,P,8953097.0,792958.0
2018-01-05,C,4407522.0,593766.0
2018-01-05,P,9305808.0,1045724.0
2018-01-08,C,4417826.0,529919.0
2018-01-08,P,9196190.0,794383.0
2018-01-09,C,4496315.0,534417.0
2018-01-09,P,9398983.0,759514.0
2018-01-10,C,4651744.0,382186.0
2018-01-10,P,9730577.0,789930.0
2018-01-11,C,4714552.0,759683.0
2018-01-11,P,9954132.0,825862.0
2018-01-12,C,4975444.0,823837.0
2018-01-12,P,10264159.0,1104737.0
2018-01-16,C,4934969.0,886625.0
2018-01-16,P,10156415.0,1160649.0
2018-01-17,C,5125555.0,956158.0
2018-01-17,P,10456540.0,1338760.0
2018-01-18,C,5345389.0,718644.0
2018-01-18,P,10989384.0,947911.0
2018-01-19,C,4599400.0,432919.0
2018-01-19,P,9233356.0,820149.0
2018-01-22,C,4644414.0,580181.0
2018-01-22,P,9366579.0,882008.0
2018-01-23,C,4758257.0,884634.0
2018-01-23,P,9600904.0,816606.0
2018-01-24,C,5000085.0,690379.0
2018-01-24,P,9897231.0,935659.0
2018-01-25,C,5140241.0,392903.0
2018-01-25,P,10082566.0,675912.0
2018-01-26,C,5246562.0,735453.0
2018-01-26,P,10329428.0,1058747.0
2018-01-29,C,5157669.0,675266.0
2018-01-29,P,10039984.0,897493.0
2018-01-30,C,5371279.0,609918.0
2018-01-30,P,10224167.0,878687.0
2018-01-31,C,5523058.0,530360.0
2018-01-31,P,10432479.0,811480.0
2018-02-01,C,5320001.0,416477.0
2018-02-01,P,10015927.0,754347.0
2018-02-02,C,5458883.0,656424.0
2018-02-02,P,10349696.0,1483142.0
2018-02-05,C,5288942.0,701801.0
2018-02-05,P,10023473.0,1889650.0
2018-02-06,C,5525541.0,743578.0
2018-02-06,P,10607663.0,2011137.0
2018-02-07,C,3994931.0,346570.0
2018-02-07,P,7235314.0,677672.0
2018-02-08,C,4076770.0,298085.0
2018-02-08,P,7391292.0,689098.0
2018-02-09,C,4159230.0,453436.0
2018-02-09,P,7560466.0,922801.0
2018-02-12,C,4303454.0,393425.0
2018-02-12,P,7738159.0,579955.0
2018-02-13,C,4320706.0,317990.0
2018-02-13,P,7819637.0,548876.0
2018-02-14,C,4402320.0,412980.0
2018-02-14,P,7966794.0,651263.0
2018-02-15,C,4495989.0,434503.0
2018-02-15,P,8162979.0,550486.0
2018-02-16,C,3710667.0,359824.0
2018-02-16,P,6798216.0,418287.0
2018-02-20,C,3803517.0,128334.0
2018-02-20,P,6871566.0,250342.0
2018-02-21,C,3800585.0,157107.0
2018-02-21,P,6919846.0,320232.0
2018-02-22,C,3825125.0,145305.0
2018-02-22,P,7019407.0,217269.0
2018-02-23,C,3871591.0,163299.0
2018-02-23,P,7080537.0,301808.0
2018-02-26,C,3916796.0,237912.0
2018-02-26,P,7170012.0,327363.0
2018-02-27,C,3963381.0,229230.0
2018-02-27,P,7186589.0,328423.0
2018-02-28,C,4004490.0,185602.0
2018-02-28,P,7231326.0,334266.0
2018-03-01,C,4056840.0,272983.0
2018-03-01,P,7312310.0,433425.0
2018-03-02,C,4095210.0,193080.0
2018-03-02,P,7392462.0,318706.0
2018-03-05,C,4134643.0,227571.0
2018-03-05,P,7435024.0,316142.0
2018-03-06,C,4224286.0,171641.0
2018-03-06,P,7526661.0,259074.0
2018-03-07,C,4266083.0,141707.0
2018-03-07,P,7588995.0,274571.0
2018-03-08,C,4292963.0,149296.0
2018-03-08,P,7666480.0,195902.0
2018-03-09,C,4323180.0,357449.0
2018-03-09,P,7710218.0,454943.0
2018-03-12,C,4410918.0,267510.0
2018-03-12,P,7828861.0,358498.0
2018-03-13,C,4470000.0,295844.0
2018-03-13,P,7914342.0,370112.0
2018-03-14,C,4524310.0,211766.0
2018-03-14,P,8020916.0,374418.0
2018-03-15,C,4587865.0,294681.0
2018-03-15,P,8136715.0,417929.0
2018-03-16,C,2578591.0,187038.0
2018-03-16,P,5018868.0,280489.0
2018-03-19,C,2610667.0,154620.0
2018-03-19,P,5100040.0,328178.0
2018-03-20,C,2663250.0,109197.0
2018-03-20,P,5270803.0,217367.0
2018-03-21,C,2679936.0,102378.0
2018-03-21,P,5238664.0,319780.0
2018-03-22,C,2723762.0,168683.0
2018-03-22,P,5413035.0,297337.0
2018-03-23,C,2784044.0,285720.0
2018-03-23,P,5514852.0,486794.0
2018-03-26,C,2906813.0,258078.0
2018-03-26,P,5614817.0,483276.0
2018-03-27,C,3005656.0,330260.0
2018-03-27,P,5782253.0,324915.0
2018-03-28,C,3093773.0,216931.0
2018-03-28,P,5838393.0,392520.0
2018-03-29,C,3160364.0,261714.0
2018-03-29,P,5915627.0,418848.0
2018-04-02,C,3224407.0,271483.0
2018-04-02,P,5985981.0,437359.0
2018-04-03,C,3299348.0,252693.0
2018-04-03,P,6107260.0,419308.0
2018-04-04,C,3338684.0,166297.0
2018-04-04,P,6165994.0,275055.0
2018-04-05,C,3400270.0,224224.0
2018-04-05,P,6244343.0,308743.0
2018-04-06,C,3450973.0,177167.0
2018-04-06,P,6318905.0,267039.0
2018-04-09,C,3504714.0,153333.0
2018-04-09,P,6372322.0,249650.0
2018-04-10,C,3541603.0,155246.0
2018-04-10,P,6413229.0,322711.0
2018-04-11,C,3588955.0,190304.0
2018-04-11,P,6431150.0,313144.0
2018-04-12,C,3594380.0,204385.0
2018-04-12,P,6559724.0,317329.0
2018-04-13,C,3668281.0,234342.0
2018-04-13,P,6629964.0,311106.0
2018-04-16,C,3698231.0,248818.0
2018-04-16,P,6658006.0,351734.0
2018-04-17,C,3726312.0,314236.0
2018-04-17,P,6693750.0,480310.0
2018-04-18,C,3821650.0,277664.0
2018-04-18,P,6830884.0,664722.0
2018-04-19,C,3925544.0,297569.0
2018-04-19,P,7158728.0,419544.0
2018-04-20,C,3182199.0,157276.0
2018-04-20,P,5721001.0,237238.0
2018-04-23,C,4904098.0,270126.0
2018-04-23,P,9087611.0,511360.0
2018-04-24,C,4924690.0,535690.0
2018-04-24,P,9106200.0,955440.0
2018-04-25,C,5059020.0,521398.0
2018-04-25,P,9367172.0,875231.0
2018-04-26,C,5101272.0,397478.0
2018-04-26,P,9462895.0,619585.0
2018-04-27,C,5207339.0,324113.0
2018-04-27,P,9601697.0,620534.0
2018-04-30,C,5006300.0,415395.0
2018-04-30,P,9276325.0,691854.0
2018-05-01,C,4932232.0,410445.0
2018-05-01,P,9004561.0,699109.0
2018-05-02,C,5069665.0,453831.0
2018-05-02,P,9232497.0,650767.0
2018-05-03,C,5117476.0,693412.0
2018-05-03,P,9307988.0,967414.0
2018-05-04,C,5332491.0,514052.0
2018-05-04,P,9586324.0,837895.0
2018-05-07,C,5217109.0,381758.0
2018-05-07,P,9354487.0,603369.0
2018-05-08,C,5266490.0,349675.0
2018-05-08,P,9375733.0,526314.0
2018-05-09,C,5394953.0,640226.0
2018-05-09,P,9578125.0,809256.0
2018-05-10,C,5459366.0,696364.0
2018-05-10,P,9664260.0,798856.0
2018-05-11,C,5604572.0,688592.0
2018-05-11,P,9861274.0,1009552.0
2018-05-14,C,5551417.0,551735.0
2018-05-14,P,9809081.0,761316.0
2018-05-15,C,5595354.0,444602.0
2018-05-15,P,9891837.0,770581.0
2018-05-16,C,5692813.0,345178.0
2018-05-16,P,10147002.0,708504.0
2018-05-17,C,5686211.0,504848.0
2018-05-17,P,10322846.0,680775.0
2018-05-18,C,5156222.0,313403.0
2018-05-18,P,9129058.0,620697.0
2018-05-21,C,5104224.0,430695.0
2018-05-21,P,9162948.0,604472.0
2018-05-22,C,5183355.0,446687.0
2018-05-22,P,9206466.0,593626.0
2018-05-23,C,5282333.0,491969.0
2018-05-23,P,9395925.0,712760.0
2018-05-24,C,5328247.0,406070.0
2018-05-24,P,9530902.0,660801.0
2018-05-25,C,5406209.0,309718.0
2018-05-25,P,9751779.0,643957.0
2018-05-29,C,5261841.0,523081.0
2018-05-29,P,9569256.0,948417.0
2018-05-30,C,5335497.0,423961.0
2018-05-30,P,9725086.0,700407.0
2018-05-31,C,5371789.0,458691.0
2018-05-31,P,9816226.0,767494.0
2018-06-01,C,5223359.0,365447.0
2018-06-01,P,9695195.0,686338.0
2018-06-04,C,5200800.0,394710.0
2018-06-04,P,9523150.0,585998.0
2018-06-05,C,5276380.0,322133.0
2018-06-05,P,9628294.0,535001.0
2018-06-06,C,5337423.0,557578.0
2018-06-06,P,9819335.0,805272.0
2018-06-07,C,5374813.0,585501.0
2018-06-07,P,9936127.0,851845.0
2018-06-08,C,5520470.0,382148.0
2018-06-08,P,10244553.0,638272.0
2018-06-11,C,5453822.0,633025.0
2018-06-11,P,10128443.0,738143.0
2018-06-12,C,5636742.0,566824.0
2018-06-12,P,10276624.0,723986.0
2018-06-13,C,5758743.0,516217.0
2018-06-13,P,10581017.0,611733.0
2018-06-14,C,5834755.0,517171.0
2018-06-14,P,10674051.0,689652.0
2018-06-15,C,4289773.0,477667.0
2018-06-15,P,8034734.0,934419.0
2018-06-18,C,4272370.0,511002.0
2018-06-18,P,8216236.0,817830.0
2018-06-19,C,4291631.0,345095.0
2018-06-19,P,8299249.0,625357.0
2018-06-20,C,4401936.0,423247.0
2018-06-20,P,8542126.0,880493.0
2018-06-21,C,4433184.0,399571.0
2018-06-21,P,8722361.0,673259.0
2018-06-22,C,4527276.0,337572.0
2018-06-22,P,8940635.0,701741.0
2018-06-25,C,4341177.0,521850.0
2018-06-25,P,8575306.0,1108333.0
2018-06-26,C,4439874.0,375196.0
2018-06-26,P,8728066.0,677027.0
2018-06-27,C,4522160.0,496108.0
2018-06-27,P,8945491.0,811144.0
2018-06-28,C,4541642.0,515222.0
2018-06-28,P,8998202.0,773330.0
2018-06-29,C,4655815.0,371571.0
2018-06-29,P,9217012.0,823009.0
2018-07-02,C,4327487.0,406036.0
2018-07-02,P,8595665.0,585908.0
2018-07-03,C,4392882.0,241735.0
2018-07-03,P,8630468.0,472693.0
2018-07-05,C,4426199.0,350150.0
2018-07-05,P,8698825.0,591108.0
2018-07-06,C,4536989.0,427387.0
2018-07-06,P,8949103.0,751835.0
2018-07-09,C,4362127.0,574253.0
2018-07-09,P,8695295.0,898448.0
2018-07-10,C,4474973.0,490965.0
2018-07-10,P,8792265.0,766875.0
2018-07-11,C,4597256.0,330573.0
2018-07-11,P,9035851.0,566391.0
2018-07-12,C,4591712.0,570372.0
2018-07-12,P,9092643.0,710539.0
2018-07-13,C,4699001.0,564789.0
2018-07-13,P,9302745.0,773783.0
2018-07-16,C,4702540.0,383830.0
2018-07-16,P,9127151.0,745331.0
2018-07-17,C,4766015.0,521409.0
2018-07-17,P,9262749.0,721855.0
2018-07-18,C,4954437.0,532857.0
2018-07-18,P,9519954.0,783009.0
2018-07-19,C,5017674.0,514749.0
2018-07-19,P,9741390.0,809378.0
2018-07-20,C,4499026.0,345161.0
2018-07-20,P,8485607.0,752391.0
2018-07-23,C,4571644.0,304301.0
2018-07-23,P,8683093.0,595709.0
2018-07-24,C,4616559.0,495036.0
2018-07-24,P,8744975.0,712585.0
2018-07-25,C,4727232.0,606454.0
2018-07-25,P,8990316.0,740332.0
2018-07-26,C,4718300.0,648209.0
2018-07-26,P,9094079.0,602570.0
2018-07-27,C,4920723.0,447861.0
2018-07-27,P,9327258.0,864002.0
2018-07-30,C,4851620.0,410067.0
2018-07-30,P,9098807.0,769213.0
2018-07-31,C,4912723.0,406208.0
2018-07-31,P,9265822.0,660411.0
2018-08-01,C,4797488.0,294939.0
2018-08-01,P,8964085.0,595156.0
2018-08-02,C,4858139.0,302783.0
2018-08-02,P,9067278.0,652397.0
2018-08-03,C,4934950.0,431802.0
2018-08-03,P,9343549.0,806920.0
2018-08-06,C,4777573.0,498547.0
2018-08-06,P,9222994.0,674792.0
2018-08-07,C,4916422.0,553966.0
2018-08-07,P,9324887.0,723377.0
2018-08-08,C,5045434.0,507557.0
2018-08-08,P,9564791.0,675478.0
2018-08-09,C,5176537.0,408203.0
2018-08-09,P,9715905.0,539537.0
2018-08-10,C,5214687.0,529133.0
2018-08-10,P,9917123.0,1147389.0
2018-08-13,C,5154878.0,324419.0
2018-08-13,P,9955388.0,855407.0
2018-08-14,C,5106948.0,226665.0
2018-08-14,P,9989847.0,561619.0
2018-08-15,C,5165556.0,651957.0
2018-08-15,P,10232100.0,1167242.0
2018-08-16,C,5238769.0,472884.0
2018-08-16,P,10417057.0,852294.0
2018-08-17,C,4898979.0,507785.0
2018-08-17,P,9315329.0,917607.0
2018-08-20,C,4855846.0,392048.0
2018-08-20,P,9389580.0,710757.0
2018-08-21,C,4959515.0,646478.0
2018-08-21,P,9549320.0,740613.0
2018-08-22,C,5118404.0,501062.0
2018-08-22,P,9794567.0,771386.0
2018-08-23,C,5186384.0,401335.0
2018-08-23,P,9922280.0,547123.0
2018-08-24,C,5201974.0,404369.0
2018-08-24,P,10130533.0,843236.0
2018-08-27,C,5101386.0,929068.0
2018-08-27,P,9812696.0,918061.0
2018-08-28,C,5361904.0,684526.0
2018-08-28,P,9940353.0,824289.0
2018-08-29,C,5468492.0,818314.0
2018-08-29,P,10186448.0,746036.0
2018-08-30,C,5511004.0,652559.0
2018-08-30,P,10227790.0,839475.0
2018-08-31,C,5633094.0,467044.0
2018-08-31,P,10543101.0,825737.0
2018-09-04,C,5338546.0,464471.0
2018-09-04,P,9924779.0,726764.0
2018-09-05,C,5403007.0,510339.0
2018-09-05,P,10047006.0,801461.0
2018-09-06,C,5478646.0,470926.0
2018-09-06,P,10234879.0,882000.0
2018-09-07,C,5581553.0,420920.0
2018-09-07,P,10629166.0,954079.0
2018-09-10,C,5373095.0,305972.0
2018-09-10,P,10444161.0,754604.0
2018-09-11,C,5405432.0,372674.0
2018-09-11,P,10438472.0,669694.0
